Age,City,Amount,Transaction_Type,Account_Balance,Time,Device,Fraud
60,Mumbai,14540,Withdrawal,58481,Afternoon,Laptop,0
18,Chennai,8060,Withdrawal,17832,Night,Desktop,0
68,Chennai,22562,Shopping,27336,Night,Mobile,0
53,Hyderabad,17921,Shopping,14888,Evening,Mobile,0
68,Delhi,27358,Withdrawal,2194,Evening,Desktop,0
43,Bangalore,27453,Transfer,87177,Morning,Mobile,0
46,Bangalore,23516,Transfer,88702,Afternoon,Desktop,0
38,Delhi,22215,Transfer,49794,Night,Desktop,0
28,Chennai,46533,Shopping,39269,Evening,Desktop,0
57,Chennai,25068,Payment,39920,Evening,Laptop,0
28,Mumbai,22831,Transfer,38355,Afternoon,Mobile,0
53,Hyderabad,22885,Transfer,1960,Afternoon,Laptop,0
66,Hyderabad,39497,Transfer,48146,Evening,Laptop,1
56,Hyderabad,13928,Withdrawal,41752,Evening,Mobile,0
57,Mumbai,4641,Shopping,10335,Morning,Laptop,0
52,Hyderabad,40744,Withdrawal,11410,Afternoon,Desktop,0
51,Delhi,13411,Withdrawal,83257,Night,Laptop,1
64,Mumbai,30631,Payment,91649,Evening,Desktop,0
41,Delhi,14688,Withdrawal,97389,Evening,Mobile,0
39,Mumbai,49516,Payment,8963,Evening,Laptop,0
22,Hyderabad,12480,Withdrawal,13836,Evening,Mobile,0
50,Delhi,42745,Transfer,27034,Morning,Desktop,1
53,Delhi,17918,Shopping,2869,Afternoon,Laptop,0
64,Delhi,30957,Withdrawal,25881,Evening,Desktop,0
37,Mumbai,21811,Payment,85594,Afternoon,Desktop,0
36,Bangalore,5197,Shopping,88405,Night,Desktop,0
52,Hyderabad,28493,Payment,99686,Night,Mobile,0
69,Delhi,22176,Transfer,96990,Night,Mobile,0
60,Bangalore,18838,Withdrawal,25907,Night,Mobile,0
34,Hyderabad,29417,Shopping,63052,Afternoon,Laptop,0
62,Hyderabad,39329,Transfer,36439,Night,Desktop,1
60,Delhi,7144,Withdrawal,92803,Night,Mobile,0
51,Delhi,5597,Withdrawal,68076,Evening,Desktop,0
26,Mumbai,13851,Payment,89152,Evening,Mobile,0
43,Bangalore,29982,Payment,26670,Evening,Desktop,0
19,Bangalore,42172,Transfer,72408,Morning,Mobile,1
26,Delhi,43294,Payment,22869,Evening,Mobile,0
26,Hyderabad,43926,Transfer,73598,Night,Mobile,1
57,Delhi,22549,Transfer,45044,Afternoon,Mobile,0
34,Hyderabad,44128,Transfer,6400,Night,Desktop,1
18,Hyderabad,33502,Payment,41233,Afternoon,Mobile,0
42,Delhi,32643,Shopping,87736,Night,Mobile,0
60,Chennai,29462,Transfer,1089,Morning,Mobile,0
57,Bangalore,27415,Shopping,60544,Evening,Desktop,0
59,Hyderabad,27846,Withdrawal,65811,Night,Mobile,0
42,Hyderabad,10157,Payment,58426,Evening,Desktop,0
56,Chennai,46213,Payment,71099,Morning,Laptop,0
52,Mumbai,43015,Shopping,86053,Morning,Desktop,0
20,Chennai,21161,Withdrawal,84410,Evening,Laptop,0
67,Chennai,34257,Withdrawal,88935,Evening,Mobile,0
54,Hyderabad,45939,Transfer,49508,Afternoon,Mobile,1
61,Bangalore,11422,Payment,67294,Evening,Desktop,0
61,Chennai,4376,Withdrawal,79634,Evening,Mobile,0
68,Mumbai,12406,Withdrawal,3366,Afternoon,Mobile,0
47,Delhi,34117,Transfer,53390,Night,Desktop,1
55,Chennai,27842,Transfer,42004,Afternoon,Mobile,0
51,Chennai,31700,Shopping,96168,Night,Laptop,1
29,Mumbai,17729,Payment,53874,Night,Laptop,1
36,Bangalore,8345,Withdrawal,29904,Night,Mobile,0
54,Chennai,31514,Shopping,65723,Afternoon,Mobile,0
61,Chennai,43970,Payment,1137,Afternoon,Laptop,0
66,Bangalore,30198,Shopping,90652,Morning,Mobile,0
34,Mumbai,49094,Payment,16328,Night,Laptop,1
27,Chennai,10688,Payment,54044,Afternoon,Desktop,0
66,Bangalore,542,Withdrawal,92232,Morning,Laptop,0
64,Chennai,39844,Payment,45597,Night,Mobile,0
29,Delhi,37543,Transfer,32522,Afternoon,Mobile,1
33,Hyderabad,11903,Withdrawal,32702,Afternoon,Laptop,0
41,Delhi,40821,Transfer,29204,Afternoon,Laptop,1
36,Chennai,37245,Shopping,91911,Evening,Mobile,0
25,Mumbai,10699,Shopping,24141,Morning,Mobile,0
48,Hyderabad,7158,Payment,37979,Afternoon,Mobile,0
38,Delhi,17306,Payment,79271,Evening,Desktop,0
34,Bangalore,11994,Transfer,22527,Morning,Desktop,0
40,Mumbai,3039,Transfer,98963,Morning,Laptop,0
54,Delhi,22249,Transfer,43412,Evening,Laptop,0
33,Bangalore,1131,Shopping,93058,Morning,Desktop,0
23,Chennai,10308,Transfer,71974,Evening,Desktop,0
25,Bangalore,662,Withdrawal,43192,Night,Laptop,1
42,Delhi,43598,Withdrawal,99384,Afternoon,Desktop,0
35,Delhi,49592,Shopping,32709,Evening,Laptop,0
42,Chennai,21051,Transfer,58063,Morning,Mobile,0
29,Bangalore,49020,Transfer,57238,Morning,Laptop,1
32,Bangalore,46866,Payment,37742,Night,Desktop,0
43,Chennai,28451,Withdrawal,10441,Night,Desktop,0
58,Bangalore,18780,Shopping,7573,Night,Desktop,0
62,Chennai,49486,Transfer,38327,Night,Laptop,1
43,Mumbai,21686,Payment,46725,Night,Desktop,0
64,Delhi,9408,Shopping,37596,Afternoon,Laptop,0
49,Mumbai,9709,Shopping,51046,Evening,Mobile,0
27,Hyderabad,29595,Withdrawal,66957,Night,Mobile,0
33,Hyderabad,17775,Transfer,68809,Night,Desktop,0
24,Hyderabad,28164,Shopping,70498,Afternoon,Laptop,0
34,Chennai,8820,Payment,86996,Evening,Laptop,0
40,Bangalore,43040,Payment,30768,Night,Desktop,0
43,Mumbai,14557,Shopping,85854,Evening,Laptop,0
38,Mumbai,3039,Payment,42578,Evening,Desktop,0
39,Mumbai,47213,Shopping,2365,Afternoon,Desktop,0
24,Mumbai,49026,Payment,96742,Afternoon,Mobile,0
31,Hyderabad,38303,Shopping,29387,Night,Desktop,0
32,Mumbai,23465,Shopping,50376,Morning,Laptop,0
24,Bangalore,5492,Shopping,96547,Afternoon,Desktop,0
26,Hyderabad,26005,Payment,33979,Evening,Mobile,0
68,Mumbai,8072,Shopping,40978,Evening,Mobile,0
65,Chennai,30753,Withdrawal,26901,Night,Laptop,1
25,Delhi,26429,Shopping,29002,Night,Desktop,0
67,Delhi,19284,Transfer,13894,Night,Laptop,1
40,Delhi,14899,Transfer,99194,Evening,Laptop,0
46,Hyderabad,15152,Withdrawal,9762,Afternoon,Desktop,0
35,Mumbai,6144,Shopping,4987,Morning,Mobile,0
48,Hyderabad,19971,Transfer,27841,Afternoon,Laptop,0
47,Bangalore,23867,Shopping,14070,Morning,Laptop,0
69,Chennai,47283,Transfer,57768,Afternoon,Mobile,1
56,Chennai,20334,Payment,30105,Night,Desktop,0
52,Delhi,21481,Payment,72102,Evening,Desktop,0
35,Delhi,17374,Withdrawal,27223,Morning,Desktop,0
59,Delhi,46726,Withdrawal,69608,Afternoon,Mobile,0
56,Mumbai,22404,Shopping,78706,Evening,Laptop,0
34,Bangalore,17672,Withdrawal,60598,Morning,Mobile,0
31,Bangalore,38512,Shopping,93875,Morning,Laptop,0
48,Bangalore,49992,Payment,49207,Evening,Laptop,0
41,Bangalore,26065,Payment,49528,Night,Desktop,0
52,Delhi,18484,Transfer,94437,Evening,Desktop,0
61,Chennai,17955,Shopping,57421,Night,Desktop,0
62,Delhi,18020,Payment,61260,Afternoon,Mobile,0
51,Bangalore,16802,Payment,10749,Afternoon,Desktop,0
20,Delhi,38021,Shopping,68347,Evening,Mobile,0
54,Bangalore,1994,Transfer,98047,Night,Desktop,0
60,Hyderabad,31085,Transfer,44339,Afternoon,Desktop,1
57,Chennai,28387,Transfer,40173,Night,Desktop,0
43,Hyderabad,8091,Transfer,4142,Night,Mobile,0
40,Mumbai,15539,Payment,6838,Night,Laptop,1
61,Delhi,29184,Shopping,52261,Evening,Mobile,0
56,Mumbai,42335,Shopping,10122,Night,Mobile,0
32,Delhi,27759,Payment,48923,Evening,Mobile,0
66,Hyderabad,25076,Payment,43373,Afternoon,Laptop,0
21,Bangalore,38803,Payment,48065,Afternoon,Mobile,0
46,Bangalore,17207,Withdrawal,8306,Morning,Desktop,0
39,Delhi,2429,Shopping,1257,Morning,Laptop,0
42,Bangalore,42195,Shopping,92746,Afternoon,Mobile,0
30,Hyderabad,2870,Shopping,21970,Night,Mobile,0
35,Bangalore,4946,Transfer,6720,Night,Laptop,1
50,Hyderabad,16751,Payment,92351,Afternoon,Mobile,0
33,Mumbai,49144,Payment,55254,Afternoon,Laptop,0
62,Hyderabad,14733,Payment,93829,Morning,Desktop,0
59,Chennai,13728,Withdrawal,80352,Night,Mobile,0
61,Chennai,669,Shopping,23005,Afternoon,Mobile,0
19,Chennai,2073,Payment,28788,Morning,Desktop,0
52,Delhi,35690,Withdrawal,74992,Morning,Mobile,0
59,Delhi,33138,Payment,19609,Night,Mobile,0
51,Delhi,49188,Transfer,3997,Morning,Laptop,1
47,Hyderabad,7741,Shopping,57826,Morning,Mobile,0
30,Delhi,9030,Withdrawal,10364,Evening,Desktop,0
30,Mumbai,6780,Payment,97546,Afternoon,Mobile,0
35,Chennai,1357,Shopping,94017,Night,Laptop,1
49,Hyderabad,8350,Withdrawal,88062,Afternoon,Desktop,0
49,Chennai,38238,Shopping,74810,Evening,Desktop,0
52,Delhi,28857,Shopping,21517,Night,Desktop,0
56,Hyderabad,4958,Transfer,2321,Afternoon,Desktop,0
63,Bangalore,41449,Shopping,50837,Morning,Laptop,0
69,Mumbai,13591,Withdrawal,45985,Night,Laptop,1
46,Delhi,25394,Shopping,84057,Evening,Laptop,0
66,Delhi,45304,Withdrawal,56888,Morning,Laptop,0
46,Mumbai,45738,Shopping,10872,Evening,Mobile,0
61,Mumbai,49372,Payment,94438,Morning,Laptop,0
33,Bangalore,7008,Transfer,71833,Afternoon,Mobile,0
61,Delhi,10944,Payment,16783,Afternoon,Desktop,0
64,Delhi,37729,Transfer,41357,Afternoon,Mobile,1
27,Chennai,3011,Withdrawal,52272,Evening,Mobile,0
47,Hyderabad,9091,Transfer,60170,Night,Mobile,0
42,Hyderabad,11672,Shopping,73633,Afternoon,Laptop,0
56,Chennai,43166,Shopping,96356,Evening,Laptop,0
37,Hyderabad,29793,Payment,31761,Morning,Desktop,0
22,Mumbai,40104,Transfer,57654,Afternoon,Laptop,1
18,Hyderabad,38433,Withdrawal,6607,Morning,Mobile,0
47,Hyderabad,17593,Withdrawal,91796,Afternoon,Laptop,0
66,Chennai,39797,Shopping,36061,Morning,Laptop,0
20,Bangalore,17734,Withdrawal,77174,Evening,Mobile,0
62,Hyderabad,24661,Shopping,35768,Afternoon,Desktop,0
31,Hyderabad,18133,Shopping,32108,Evening,Laptop,0
47,Bangalore,7451,Shopping,13638,Evening,Desktop,0
67,Chennai,26021,Payment,38193,Morning,Mobile,0
21,Bangalore,19440,Payment,83500,Afternoon,Laptop,0
35,Chennai,15001,Shopping,21748,Night,Desktop,0
54,Mumbai,10738,Shopping,19132,Night,Desktop,0
42,Chennai,38696,Shopping,48047,Evening,Mobile,0
65,Mumbai,21478,Withdrawal,12600,Morning,Laptop,0
18,Mumbai,44424,Shopping,48430,Morning,Desktop,0
63,Chennai,22920,Shopping,67361,Morning,Desktop,0
32,Delhi,25160,Transfer,77405,Afternoon,Desktop,0
26,Chennai,32742,Transfer,53525,Afternoon,Desktop,1
32,Hyderabad,25478,Transfer,76376,Morning,Desktop,0
66,Hyderabad,8250,Transfer,79444,Night,Desktop,0
41,Delhi,42975,Shopping,51340,Night,Desktop,0
21,Mumbai,24159,Transfer,19869,Afternoon,Desktop,0
29,Delhi,34625,Withdrawal,18960,Morning,Desktop,0
54,Hyderabad,18293,Withdrawal,92141,Night,Desktop,0
54,Delhi,44067,Transfer,97420,Night,Laptop,1
60,Chennai,27901,Payment,1961,Afternoon,Mobile,0
23,Delhi,49163,Withdrawal,42862,Afternoon,Mobile,0
56,Mumbai,26346,Withdrawal,98876,Night,Mobile,0
63,Chennai,12907,Transfer,29110,Morning,Desktop,0
41,Bangalore,17635,Transfer,21495,Night,Mobile,0
28,Hyderabad,5592,Shopping,85216,Night,Desktop,0
30,Hyderabad,31457,Withdrawal,8217,Morning,Laptop,0
51,Delhi,6402,Transfer,79367,Afternoon,Mobile,0
42,Chennai,32414,Transfer,79972,Morning,Laptop,1
24,Bangalore,48797,Shopping,64522,Morning,Laptop,0
69,Chennai,4847,Withdrawal,54168,Morning,Desktop,0
21,Hyderabad,47106,Transfer,52145,Morning,Mobile,1
25,Chennai,41270,Shopping,30050,Afternoon,Laptop,0
37,Bangalore,10786,Transfer,86651,Night,Mobile,0
46,Delhi,37549,Payment,4076,Evening,Laptop,0
68,Mumbai,18991,Payment,41368,Afternoon,Laptop,0
62,Chennai,36296,Transfer,98539,Morning,Desktop,1
63,Mumbai,30028,Withdrawal,46880,Night,Mobile,0
27,Hyderabad,7594,Payment,6228,Night,Desktop,0
60,Delhi,36823,Shopping,33300,Morning,Desktop,0
51,Delhi,29977,Transfer,11386,Afternoon,Desktop,0
43,Chennai,28081,Shopping,80114,Morning,Desktop,0
58,Delhi,14126,Payment,70409,Night,Desktop,0
66,Chennai,20522,Withdrawal,47736,Night,Laptop,1
20,Chennai,9344,Shopping,46305,Afternoon,Mobile,0
23,Mumbai,33581,Payment,33032,Evening,Mobile,0
22,Delhi,23744,Payment,29188,Morning,Desktop,0
22,Chennai,43948,Payment,11563,Evening,Mobile,0
64,Mumbai,8621,Shopping,23589,Night,Laptop,1
40,Bangalore,1846,Payment,56442,Evening,Desktop,0
66,Mumbai,17691,Transfer,52329,Morning,Laptop,0
26,Mumbai,26818,Payment,51053,Morning,Laptop,0
52,Chennai,2796,Transfer,34085,Night,Desktop,0
37,Hyderabad,12112,Withdrawal,72239,Afternoon,Laptop,0
66,Hyderabad,14788,Transfer,59504,Afternoon,Desktop,0
59,Hyderabad,23557,Withdrawal,2938,Night,Laptop,1
52,Mumbai,5136,Withdrawal,93595,Morning,Mobile,0
67,Chennai,39995,Transfer,23712,Afternoon,Mobile,1
35,Delhi,30060,Withdrawal,50862,Evening,Mobile,0
34,Mumbai,36586,Transfer,72677,Night,Desktop,1
41,Mumbai,22259,Shopping,17483,Evening,Laptop,0
20,Chennai,8010,Withdrawal,14526,Morning,Laptop,0
49,Bangalore,2793,Transfer,51498,Afternoon,Mobile,0
52,Mumbai,49877,Withdrawal,56244,Morning,Mobile,0
55,Bangalore,15958,Payment,57513,Evening,Desktop,0
30,Bangalore,28910,Transfer,51539,Morning,Desktop,0
64,Hyderabad,20192,Payment,50331,Morning,Laptop,0
42,Chennai,23343,Withdrawal,85672,Night,Desktop,0
26,Bangalore,48800,Withdrawal,35103,Night,Desktop,0
21,Chennai,30605,Shopping,78258,Morning,Desktop,0
31,Hyderabad,7792,Transfer,68213,Night,Mobile,0
54,Chennai,28655,Payment,98952,Morning,Mobile,0
51,Mumbai,6498,Shopping,13605,Evening,Laptop,0
28,Bangalore,7352,Withdrawal,67682,Night,Desktop,0
58,Chennai,11821,Withdrawal,52647,Morning,Mobile,0
20,Delhi,18039,Shopping,75900,Night,Desktop,0
45,Chennai,11925,Payment,46934,Morning,Laptop,0
46,Bangalore,25351,Withdrawal,27015,Night,Desktop,0
26,Hyderabad,37055,Withdrawal,89798,Afternoon,Laptop,0
20,Hyderabad,24251,Transfer,58501,Morning,Laptop,0
42,Bangalore,136,Shopping,58897,Afternoon,Mobile,0
51,Mumbai,28512,Withdrawal,61915,Morning,Desktop,0
29,Mumbai,18271,Payment,17460,Afternoon,Mobile,0
59,Hyderabad,39151,Transfer,93643,Morning,Desktop,1
26,Hyderabad,32861,Shopping,82338,Night,Desktop,0
32,Bangalore,15302,Payment,46278,Afternoon,Laptop,0
57,Mumbai,8160,Withdrawal,31441,Night,Laptop,1
42,Hyderabad,8165,Shopping,97357,Morning,Desktop,0
22,Mumbai,29973,Shopping,96349,Night,Mobile,0
28,Hyderabad,36748,Payment,41455,Morning,Laptop,0
51,Chennai,6032,Shopping,79065,Night,Laptop,1
41,Delhi,26570,Payment,57408,Afternoon,Desktop,0
32,Chennai,8428,Withdrawal,64567,Morning,Desktop,0
55,Hyderabad,6433,Transfer,56196,Night,Laptop,1
25,Delhi,46738,Payment,18929,Morning,Mobile,0
22,Delhi,11368,Transfer,94548,Morning,Laptop,0
65,Hyderabad,5167,Shopping,77176,Morning,Desktop,0
43,Hyderabad,48484,Payment,15347,Evening,Laptop,0
35,Mumbai,44943,Withdrawal,47691,Morning,Desktop,0
23,Hyderabad,17145,Payment,34756,Night,Laptop,1
54,Bangalore,40841,Payment,29274,Evening,Desktop,0
65,Hyderabad,22870,Payment,9627,Night,Desktop,0
30,Bangalore,42870,Transfer,28705,Evening,Mobile,1
45,Hyderabad,7987,Transfer,81663,Morning,Desktop,0
22,Mumbai,33282,Shopping,59264,Afternoon,Laptop,0
30,Bangalore,32470,Shopping,39164,Afternoon,Desktop,0
34,Chennai,39718,Shopping,57295,Morning,Laptop,0
67,Bangalore,25018,Shopping,32833,Evening,Mobile,0
57,Mumbai,35597,Payment,36579,Night,Laptop,1
62,Bangalore,28126,Transfer,84725,Afternoon,Mobile,0
49,Hyderabad,12029,Transfer,24759,Morning,Mobile,0
46,Hyderabad,47856,Transfer,27071,Morning,Desktop,1
68,Mumbai,36765,Transfer,51619,Evening,Mobile,1
20,Delhi,35037,Shopping,8509,Afternoon,Laptop,0
57,Hyderabad,13663,Payment,62329,Morning,Mobile,0
51,Chennai,28646,Transfer,38730,Afternoon,Mobile,0
57,Mumbai,12988,Withdrawal,56549,Night,Desktop,0
44,Bangalore,37438,Payment,36998,Morning,Laptop,0
30,Bangalore,34383,Withdrawal,29320,Morning,Mobile,0
62,Chennai,17058,Payment,40815,Night,Desktop,0
50,Hyderabad,12734,Payment,95518,Morning,Desktop,0
23,Mumbai,19351,Payment,33295,Evening,Laptop,0
41,Chennai,46666,Withdrawal,85911,Night,Desktop,0
36,Hyderabad,20028,Transfer,39691,Evening,Mobile,0
33,Mumbai,37345,Transfer,54953,Night,Desktop,1
57,Bangalore,16555,Withdrawal,12953,Night,Laptop,1
45,Mumbai,27244,Transfer,50825,Evening,Laptop,0
50,Delhi,28113,Shopping,49990,Night,Desktop,0
65,Mumbai,21976,Transfer,75296,Afternoon,Mobile,0
58,Delhi,27062,Shopping,50493,Evening,Desktop,0
30,Mumbai,28184,Shopping,46206,Night,Laptop,1
60,Delhi,42419,Shopping,43317,Evening,Desktop,0
62,Bangalore,21243,Withdrawal,65044,Night,Desktop,0
42,Hyderabad,26191,Transfer,91934,Night,Mobile,0
59,Delhi,14279,Transfer,56210,Afternoon,Desktop,0
53,Delhi,32907,Withdrawal,51299,Afternoon,Mobile,0
44,Bangalore,10322,Withdrawal,61464,Afternoon,Desktop,0
55,Delhi,24049,Transfer,54178,Night,Desktop,0
24,Chennai,16216,Withdrawal,71650,Afternoon,Mobile,0
22,Bangalore,48917,Withdrawal,97879,Evening,Mobile,0
60,Chennai,37664,Shopping,60938,Night,Laptop,1
62,Bangalore,37474,Withdrawal,77723,Evening,Mobile,0
68,Delhi,17767,Shopping,62426,Afternoon,Desktop,0
48,Chennai,8875,Payment,4301,Night,Laptop,1
40,Delhi,29755,Shopping,41548,Evening,Mobile,0
59,Bangalore,47732,Shopping,40644,Morning,Mobile,0
27,Delhi,14293,Withdrawal,94978,Evening,Laptop,0
49,Chennai,14776,Transfer,10648,Night,Desktop,0
60,Chennai,30876,Payment,83319,Morning,Desktop,0
47,Delhi,43325,Payment,20361,Afternoon,Laptop,0
56,Mumbai,17299,Payment,62217,Afternoon,Desktop,0
48,Bangalore,48912,Transfer,22980,Evening,Mobile,1
35,Bangalore,15166,Payment,19137,Afternoon,Desktop,0
53,Delhi,18995,Payment,45121,Evening,Mobile,0
19,Mumbai,346,Transfer,60804,Evening,Desktop,0
31,Chennai,21309,Payment,47931,Evening,Mobile,0
30,Hyderabad,39384,Withdrawal,89421,Evening,Laptop,0
46,Hyderabad,16900,Withdrawal,56672,Night,Mobile,0
29,Delhi,46210,Shopping,25937,Night,Desktop,0
56,Mumbai,23186,Shopping,8649,Morning,Mobile,0
19,Mumbai,20201,Shopping,15171,Morning,Desktop,0
49,Bangalore,16591,Withdrawal,23619,Afternoon,Desktop,0
30,Chennai,27307,Withdrawal,46617,Night,Mobile,0
63,Mumbai,41898,Withdrawal,99817,Morning,Desktop,0
44,Hyderabad,20997,Shopping,16779,Night,Laptop,1
66,Chennai,29592,Shopping,69335,Night,Desktop,0
58,Chennai,1521,Shopping,5303,Afternoon,Laptop,0
34,Delhi,32115,Shopping,83397,Afternoon,Laptop,0
57,Mumbai,13070,Shopping,61305,Evening,Desktop,0
48,Delhi,7383,Shopping,18701,Night,Laptop,1
51,Mumbai,28588,Withdrawal,29134,Evening,Laptop,0
41,Bangalore,16045,Transfer,15260,Evening,Mobile,0
62,Delhi,355,Transfer,11326,Evening,Laptop,0
52,Delhi,11119,Shopping,87321,Night,Laptop,1
65,Hyderabad,15587,Transfer,46275,Night,Laptop,1
23,Delhi,41897,Transfer,75176,Evening,Laptop,1
36,Mumbai,19446,Withdrawal,7298,Night,Laptop,1
47,Hyderabad,35150,Shopping,66603,Evening,Desktop,0
24,Delhi,8844,Shopping,77660,Morning,Laptop,0
27,Delhi,24856,Transfer,78251,Night,Desktop,0
58,Bangalore,17961,Shopping,74002,Afternoon,Desktop,0
49,Delhi,25246,Shopping,51910,Afternoon,Desktop,0
51,Chennai,42787,Shopping,41388,Evening,Mobile,0
45,Hyderabad,46203,Shopping,49547,Morning,Mobile,0
32,Chennai,22076,Transfer,95789,Night,Desktop,0
47,Hyderabad,691,Payment,46455,Evening,Mobile,0
54,Bangalore,6377,Transfer,2482,Morning,Laptop,0
46,Delhi,2360,Withdrawal,34364,Morning,Desktop,0
39,Delhi,44007,Payment,79618,Night,Desktop,0
21,Delhi,447,Payment,85990,Afternoon,Desktop,0
37,Hyderabad,24841,Payment,39765,Afternoon,Mobile,0
49,Delhi,37311,Transfer,46813,Morning,Mobile,1
53,Chennai,43956,Withdrawal,44850,Afternoon,Mobile,0
67,Delhi,41642,Transfer,15878,Morning,Laptop,1
21,Bangalore,6969,Withdrawal,70315,Morning,Mobile,0
44,Chennai,28182,Transfer,28424,Morning,Desktop,0
34,Delhi,22180,Transfer,83093,Afternoon,Mobile,0
29,Delhi,29079,Transfer,7812,Evening,Mobile,0
39,Mumbai,19522,Payment,30853,Afternoon,Mobile,0
34,Hyderabad,35713,Transfer,86950,Evening,Mobile,1
27,Chennai,23093,Withdrawal,16692,Afternoon,Desktop,0
18,Mumbai,12486,Withdrawal,17950,Night,Mobile,0
39,Bangalore,34133,Withdrawal,5932,Night,Desktop,0
43,Hyderabad,45313,Payment,57725,Afternoon,Mobile,0
35,Chennai,13038,Transfer,97048,Night,Laptop,1
67,Delhi,11259,Transfer,99491,Night,Laptop,1
31,Chennai,2374,Shopping,79211,Night,Desktop,0
64,Delhi,18954,Payment,66104,Night,Desktop,0
46,Hyderabad,31915,Withdrawal,10795,Evening,Laptop,0
29,Delhi,10582,Withdrawal,7274,Morning,Laptop,0
53,Bangalore,19061,Transfer,12690,Evening,Mobile,0
52,Delhi,20144,Withdrawal,31786,Morning,Laptop,0
69,Bangalore,33936,Transfer,76825,Morning,Desktop,1
29,Hyderabad,22075,Transfer,94950,Afternoon,Desktop,0
24,Hyderabad,14806,Shopping,97980,Afternoon,Laptop,0
46,Chennai,6074,Payment,72927,Afternoon,Desktop,0
28,Bangalore,11028,Transfer,88013,Afternoon,Mobile,0
50,Bangalore,21313,Transfer,64514,Afternoon,Mobile,0
23,Mumbai,2050,Transfer,96387,Evening,Laptop,0
64,Mumbai,19577,Shopping,76352,Evening,Desktop,0
32,Mumbai,10511,Transfer,55756,Night,Laptop,1
49,Delhi,21795,Payment,99243,Evening,Desktop,0
68,Mumbai,46256,Payment,59130,Evening,Desktop,0
28,Bangalore,17871,Withdrawal,91690,Afternoon,Desktop,0
40,Delhi,4374,Payment,63271,Night,Mobile,0
43,Hyderabad,35153,Withdrawal,52215,Evening,Desktop,0
51,Chennai,7145,Payment,7966,Evening,Mobile,0
63,Mumbai,29814,Withdrawal,18137,Night,Desktop,0
51,Hyderabad,34486,Transfer,69245,Morning,Laptop,1
46,Bangalore,43847,Shopping,36817,Afternoon,Mobile,0
21,Chennai,8662,Shopping,50266,Evening,Mobile,0
34,Hyderabad,27859,Shopping,3578,Evening,Mobile,0
52,Chennai,12126,Transfer,27799,Night,Laptop,1
30,Mumbai,40711,Shopping,4043,Evening,Mobile,0
58,Bangalore,31689,Payment,95127,Afternoon,Laptop,0
56,Chennai,42763,Withdrawal,51552,Evening,Desktop,0
32,Hyderabad,31838,Transfer,94983,Morning,Desktop,1
46,Mumbai,26944,Shopping,22564,Afternoon,Laptop,0
46,Mumbai,23547,Payment,72787,Morning,Mobile,0
28,Hyderabad,24979,Payment,80942,Night,Mobile,0
69,Hyderabad,12066,Transfer,84132,Afternoon,Laptop,0
49,Chennai,17832,Transfer,14925,Evening,Desktop,0
19,Delhi,5389,Shopping,51981,Afternoon,Laptop,0
64,Mumbai,20112,Withdrawal,77847,Afternoon,Mobile,0
31,Chennai,18912,Shopping,83614,Afternoon,Mobile,0
37,Hyderabad,35901,Shopping,72817,Morning,Mobile,0
39,Chennai,41728,Transfer,87326,Night,Mobile,1
28,Hyderabad,40681,Shopping,51030,Afternoon,Desktop,0
44,Bangalore,46728,Shopping,81599,Evening,Desktop,0
20,Hyderabad,23192,Withdrawal,26388,Afternoon,Desktop,0
34,Hyderabad,25205,Payment,27991,Afternoon,Mobile,0
61,Hyderabad,14394,Payment,32852,Night,Mobile,0
45,Delhi,3721,Withdrawal,22176,Evening,Mobile,0
46,Hyderabad,32542,Payment,66336,Evening,Laptop,0
38,Mumbai,21799,Shopping,37963,Morning,Mobile,0
64,Mumbai,2447,Withdrawal,49490,Evening,Desktop,0
33,Chennai,29586,Withdrawal,87044,Evening,Desktop,0
54,Delhi,47750,Transfer,64127,Evening,Desktop,1
37,Chennai,17210,Payment,20721,Afternoon,Laptop,0
23,Mumbai,5023,Transfer,95370,Morning,Desktop,0
36,Mumbai,15711,Shopping,86337,Evening,Laptop,0
22,Bangalore,48235,Withdrawal,73343,Evening,Laptop,0
20,Hyderabad,19299,Shopping,51813,Evening,Laptop,0
18,Mumbai,9166,Payment,29751,Afternoon,Mobile,0
55,Chennai,36147,Transfer,47086,Afternoon,Mobile,1
32,Chennai,26854,Payment,74918,Morning,Desktop,0
51,Hyderabad,36675,Shopping,54384,Night,Desktop,0
52,Hyderabad,24360,Transfer,53120,Morning,Laptop,0
66,Bangalore,46833,Payment,10540,Afternoon,Mobile,0
42,Delhi,48991,Shopping,72177,Evening,Desktop,0
41,Chennai,17091,Payment,46378,Evening,Desktop,0
29,Hyderabad,22653,Withdrawal,6469,Morning,Mobile,0
